NC_011498.1	NC_000915.1	NC_012973.1	NC_011333.1	NC_014256.1	Consensus	Std	Count
HPP12_RS05595	HP1133	HELPY_RS05345	HPG27_RS05630	HPB8_RS01725	254.0	79.44	5.0
HPP12_RS05600	HP1134	HELPY_RS05350	HPG27_RS05635	HPB8_RS01720	255.0	79.32	5.0
HPP12_RS05605	HP1135	HELPY_RS05355	HPG27_RS05640	HPB8_RS01715	255.0	79.11	5.0
HPP12_RS05610	HP1136	HELPY_RS05360	HPG27_RS05645	HPB8_RS01710	256.0	78.99	5.0
HPP12_RS05615	HP1137	HELPY_RS05365	HPG27_RS05650	HPB8_RS01705	256.0	78.99	5.0
HPP12_RS05620	HP1138	HELPY_RS05370	HPG27_RS05655	HPB8_RS01700	256.0	78.54	5.0
HPP12_RS05625	HP1139	HELPY_RS05375	HPG27_RS05660	HPB8_RS01695	256.0	78.42	5.0
HPP12_RS05630	HP1140	HELPY_RS05380	HPG27_RS05665	HPB8_RS01690	256.0	78.42	5.0
HPP12_RS05635	HP1141	HELPY_RS05385	HPG27_RS05670	HPB8_RS01685	256.0	78.32	5.0
HPP12_RS05640	-	-	-	HPB8_RS01680	253.0	125.16	2.0
HPP12_RS05645	HP1143	HELPY_RS05395	HPG27_RS05680	HPB8_RS01675	257.0	77.53	5.0
HPP12_RS05650	-	HELPY_RS05400	HPG27_RS05685	HPB8_RS01670	256.0	87.05	4.0
HPP12_RS05670	-	HELPY_RS05415	HPG27_RS05700	-	257.0	2.89	3.0
HPP12_RS05675	HP1147	HELPY_RS05420	HPG27_RS05705	HPB8_RS01655	258.0	76.53	5.0
HPP12_RS05680	HP1148	HELPY_RS05425	HPG27_RS05710	HPB8_RS01650	258.0	76.43	5.0
HPP12_RS05685	HP1149	HELPY_RS05430	HPG27_RS05715	HPB8_RS01645	258.0	76.43	5.0
HPP12_RS05690	HP1150	HELPY_RS05435	HPG27_RS05720	HPB8_RS01640	258.0	76.31	5.0
HPP12_RS05695	HP1151	HELPY_RS05440	HPG27_RS05725	HPB8_RS01635	258.0	76.31	5.0
HPP12_RS05700	HP1152	HELPY_RS05445	HPG27_RS05730	HPB8_RS01630	259.0	75.74	5.0
HPP12_RS05705	HP1153	HELPY_RS05450	HPG27_RS05735	HPB8_RS01625	259.0	75.74	5.0
HPP12_RS05710	HP1154	HELPY_RS05455	HPG27_RS05740	HPB8_RS01620	260.0	75.42	5.0
HPP12_RS05715	HP1155	HELPY_RS05460	HPG27_RS05745	HPB8_RS01615	260.0	74.85	5.0
HPP12_RS05720	HP1156	HELPY_RS05465	HPG27_RS05750	HPB8_RS01610	260.0	74.85	5.0
HPP12_RS05725	HP1157	HELPY_RS05470	-	HPB8_RS01605	259.0	83.4	4.0
HPP12_RS05730	HP1158	HELPY_RS05475	HPG27_RS05760	HPB8_RS01600	261.0	73.85	5.0
HPP12_RS05735	HP1159	HELPY_RS05480	HPG27_RS05765	-	261.0	3.77	4.0
HPP12_RS05740	HP1160	HELPY_RS05485	HPG27_RS05770	HPB8_RS01590	262.0	73.63	5.0
HPP12_RS05745	HP1161	HELPY_RS05490	HPG27_RS05775	HPB8_RS01585	262.0	73.51	5.0
HPP12_RS05750	HP1162	HELPY_RS05495	HPG27_RS05780	HPB8_RS01580	262.0	73.51	5.0
HPP12_RS05755	HP1163	HELPY_RS05500	HPG27_RS05785	HPB8_RS01575	262.0	73.06	5.0
HPP12_RS05760	HP1164	HELPY_RS05505	HPG27_RS05790	HPB8_RS01570	262.0	73.06	5.0
HPP12_RS05765	HP1165	HELPY_RS05510	HPG27_RS05795	HPB8_RS01565	262.0	72.96	5.0
HPP12_RS05770	HP1166	HELPY_RS05515	HPG27_RS05800	HPB8_RS01560	262.0	72.86	5.0
HPP12_RS05775	HP1167	HELPY_RS05520	-	HPB8_RS01555	262.0	81.05	4.0
HPP12_RS05780	-	-	-	-	260.0	0.0	1.0
HPP12_RS05790	HP1169	HELPY_RS05530	HPG27_RS05815	HPB8_RS01545	264.0	71.72	5.0
HPP12_RS05795	HP1170	HELPY_RS05535	HPG27_RS05820	HPB8_RS01540	264.0	71.27	5.0
HPP12_RS05800	HP1171	HELPY_RS05540	HPG27_RS05825	HPB8_RS01535	264.0	71.27	5.0
HPP12_RS05805	HP1172	HELPY_RS05545	HPG27_RS05830	HPB8_RS01530	264.0	71.17	5.0
HPP12_RS05810	HP1173	HELPY_RS05550	HPG27_RS05835	HPB8_RS01525	264.0	70.95	5.0
HPP12_RS05815	HP1174	HELPY_RS05555	HPG27_RS05840	HPB8_RS01520	265.0	70.83	5.0
HPP12_RS05820	HP1175	HELPY_RS05560	HPG27_RS05845	HPB8_RS01515	265.0	70.38	5.0
HPP12_RS05825	HP1177	HELPY_RS05565	HPG27_RS05850	HPB8_RS04375	265.0	31.0	5.0
HPP12_RS05830	HP1178	HELPY_RS05570	HPG27_RS05855	HPB8_RS01495	266.0	69.49	5.0
HPP12_RS05835	HP1179	HELPY_RS05575	HPG27_RS05860	HPB8_RS01490	266.0	69.49	5.0
HPP12_RS05840	HP1180	HELPY_RS05580	HPG27_RS05865	HPB8_RS01485	266.0	69.38	5.0
HPP12_RS05850	HP1181	HELPY_RS05590	HPG27_RS05875	HPB8_RS01475	267.0	68.59	5.0
HPP12_RS05855	HP1182	HELPY_RS05595	HPG27_RS05880	HPB8_RS01470	267.0	68.59	5.0
HPP12_RS05860	HP1183	HELPY_RS05600	HPG27_RS05885	HPB8_RS01465	267.0	68.59	5.0
HPP12_RS05865	HP1184	HELPY_RS05605	HPG27_RS05890	HPB8_RS01460	267.0	67.92	5.0
HPP12_RS05870	HP1185	HELPY_RS05615	HPG27_RS05895	HPB8_RS01455	268.0	67.7	5.0
HPP12_RS05875	HP1186	HELPY_RS05620	HPG27_RS05900	HPB8_RS01450	268.0	67.7	5.0
HPP12_RS05880	HP0119	-	HPG27_RS05910	-	268.0	69.35	3.0
HPP12_RS05885	-	-	-	HPB8_RS01445	265.0	108.89	2.0
HPP12_RS05890	HP1189	HELPY_RS05630	HPG27_RS05925	HPB8_RS01440	269.0	66.7	5.0
HPP12_RS05895	HP1190	HELPY_RS05635	HPG27_RS05930	HPB8_RS01435	269.0	66.7	5.0
HPP12_RS05900	HP1191	HELPY_RS05640	HPG27_RS05935	HPB8_RS01430	269.0	66.7	5.0
HPP12_RS05905	HP1192	HELPY_RS05645	HPG27_RS05940	HPB8_RS01425	270.0	66.26	5.0
HPP12_RS05910	-	-	-	-	267.0	0.0	1.0
HPP12_RS05915	HP1193	HELPY_RS05650	HPG27_RS05945	HPB8_RS01420	270.0	66.26	5.0
HPP12_RS05920	HP1195	HELPY_RS05655	HPG27_RS05950	HPB8_RS01415	270.0	65.81	5.0
HPP12_RS05925	HP1196	HELPY_RS05660	HPG27_RS05955	HPB8_RS01410	270.0	65.59	5.0
HPP12_RS05930	HP1197	HELPY_RS05665	HPG27_RS05960	HPB8_RS01405	271.0	65.36	5.0
HPP12_RS05940	HP1198a	-	HPG27_RS05970	-	274.0	3.46	3.0
HPP12_RS05945	HP1199	HELPY_RS05675	HPG27_RS05975	HPB8_RS01395	273.0	63.58	5.0
HPP12_RS05950	HP1200	HELPY_RS05680	HPG27_RS05980	HPB8_RS01390	273.0	63.58	5.0
HPP12_RS05955	HP1201	HELPY_RS05685	HPG27_RS05985	HPB8_RS01385	273.0	63.13	5.0
HPP12_RS05960	HP1202	HELPY_RS05690	HPG27_RS05990	HPB8_RS01380	273.0	63.13	5.0
HPP12_RS05965	HP1203	HELPY_RS05695	HPG27_RS05995	HPB8_RS01375	273.0	63.13	5.0
HPP12_RS05970	HP1203a	HELPY_RS05700	HPG27_RS06000	HPB8_RS01370	273.0	63.01	5.0
HPP12_RS05985	HP1205	HELPY_RS05715	HPG27_RS06015	HPB8_RS01355	273.0	63.01	5.0
HPP12_RS06010	HP1206	HELPY_RS05740	HPG27_RS06040	HPB8_RS01330	274.0	62.24	5.0
HPP12_RS06015	HP1207	HELPY_RS05745	HPG27_RS06045	HPB8_RS01325	274.0	62.24	5.0
HPP12_RS06020	HP1208	HELPY_RS05750	HPG27_RS06050	HPB8_RS01320	274.0	62.11	5.0
HPP12_RS06030	HP1210	HELPY_RS05765	HPG27_RS06060	HPB8_RS01310	275.0	61.79	5.0
HPP12_RS06045	HP1212	HELPY_RS05780	HPG27_RS06075	HPB8_RS01295	275.0	61.34	5.0
HPP12_RS06050	-	-	-	-	272.0	0.0	1.0
HPP12_RS06055	HP1213	HELPY_RS05785	HPG27_RS06080	HPB8_RS01290	275.0	61.34	5.0
HPP12_RS06060	HP1214	HELPY_RS05790	HPG27_RS06085	HPB8_RS01285	276.0	61.0	5.0
HPP12_RS06065	-	HELPY_RS05795	HPG27_RS06090	HPB8_RS01280	275.0	68.06	4.0
HPP12_RS06070	HP1217	HELPY_RS05800	HPG27_RS06095	HPB8_RS01275	276.0	60.33	5.0
HPP12_RS06075	HP1218	HELPY_RS05805	HPG27_RS06100	HPB8_RS01270	276.0	60.33	5.0
HPP12_RS06080	HP1387a	-	-	HPB8_RS01260	313.0	70.59	3.0
HPP12_RS06085	HP1388	-	-	HPB8_RS01255	313.0	70.59	3.0
HPP12_RS06095	HP1220	HELPY_RS05815	HPG27_RS06110	HPB8_RS01245	277.0	59.56	5.0
HPP12_RS06100	HP1221	HELPY_RS05820	HPG27_RS06115	HPB8_RS01240	277.0	59.56	5.0
HPP12_RS06105	HP1222	HELPY_RS05825	HPG27_RS06120	HPB8_RS01235	277.0	59.56	5.0
HPP12_RS06110	HP1223	HELPY_RS05830	HPG27_RS06125	HPB8_RS01230	278.0	59.11	5.0
HPP12_RS06115	HP1224	HELPY_RS05835	HPG27_RS06130	HPB8_RS01225	278.0	58.66	5.0
HPP12_RS06120	HP1225	HELPY_RS05840	HPG27_RS06135	HPB8_RS01220	278.0	58.66	5.0
HPP12_RS06125	HP1226	HELPY_RS05845	HPG27_RS06140	HPB8_RS01215	278.0	58.66	5.0
HPP12_RS06130	HP1227	HELPY_RS05850	HPG27_RS06145	HPB8_RS01210	278.0	58.41	5.0
HPP12_RS06135	HP1228	HELPY_RS05855	HPG27_RS06150	HPB8_RS01205	278.0	58.41	5.0
HPP12_RS06140	HP1229	HELPY_RS05860	HPG27_RS06155	HPB8_RS01200	278.0	58.41	5.0
HPP12_RS06145	HP1230	HELPY_RS05865	HPG27_RS06160	HPB8_RS01195	279.0	57.77	5.0
HPP12_RS06150	HP1231	HELPY_RS05870	HPG27_RS06165	HPB8_RS01190	279.0	57.77	5.0
HPP12_RS06155	HP1232	HELPY_RS05875	HPG27_RS06170	HPB8_RS01185	279.0	57.77	5.0
HPP12_RS06160	HP1233	HELPY_RS05880	HPG27_RS06175	HPB8_RS01180	280.0	57.52	5.0
HPP12_RS06165	HP1234	HELPY_RS05885	HPG27_RS06180	-	280.0	2.89	4.0
HPP12_RS06170	HP1235	HELPY_RS05890	HPG27_RS06185	HPB8_RS01170	280.0	56.98	5.0
HPP12_RS06175	HP1236	HELPY_RS05895	HPG27_RS06190	HPB8_RS01165	280.0	56.88	5.0
HPP12_RS06180	HP1237	HELPY_RS05900	HPG27_RS06195	HPB8_RS01160	280.0	56.75	5.0
HPP12_RS06185	HP1238	HELPY_RS05905	HPG27_RS06200	HPB8_RS01155	280.0	56.63	5.0
HPP12_RS06190	-	HELPY_RS05910	-	HPB8_RS01150	278.0	74.48	3.0
HPP12_RS06195	-	-	-	-	278.0	0.0	1.0
HPP12_RS06200	HP1240	HELPY_RS05915	HPG27_RS06210	HPB8_RS01145	281.0	56.53	5.0
HPP12_RS06205	HP1241	HELPY_RS05920	-	HPB8_RS01140	280.0	63.06	4.0
HPP12_RS06210	HP1242	HELPY_RS05925	HPG27_RS06220	HPB8_RS01135	282.0	55.73	5.0
HPP12_RS06215	HP0896	-	-	-	205.0	52.33	2.0
HPP12_RS06220	HP1244	HELPY_RS05935	HPG27_RS06235	HPB8_RS01125	282.0	54.84	5.0
HPP12_RS06225	HP1245	HELPY_RS05940	HPG27_RS06240	HPB8_RS01120	282.0	54.84	5.0
HPP12_RS06230	HP1246	HELPY_RS05945	HPG27_RS06245	HPB8_RS01115	282.0	54.84	5.0
HPP12_RS06235	HP1247	HELPY_RS05955	HPG27_RS06250	HPB8_RS01110	282.0	54.84	5.0
HPP12_RS06240	HP1248	HELPY_RS05960	HPG27_RS06255	-	283.0	3.46	4.0
HPP12_RS06245	HP1249	HELPY_RS05965	HPG27_RS06260	HPB8_RS01100	283.0	54.07	5.0
HPP12_RS06250	HP1250	HELPY_RS05970	HPG27_RS06265	HPB8_RS01095	284.0	53.95	5.0
HPP12_RS06255	HP1251	HELPY_RS05975	HPG27_RS06270	HPB8_RS01090	284.0	53.95	5.0
HPP12_RS06260	HP1252	HELPY_RS05980	-	HPB8_RS01085	283.0	60.21	4.0
HPP12_RS06265	HP1253	HELPY_RS05985	HPG27_RS06280	HPB8_RS01080	284.0	53.18	5.0
HPP12_RS06270	HP1254	HELPY_RS05990	HPG27_RS06285	HPB8_RS01075	284.0	53.05	5.0
HPP12_RS06275	HP1255	HELPY_RS05995	HPG27_RS06290	HPB8_RS01070	284.0	53.05	5.0
HPP12_RS06280	HP1256	HELPY_RS06000	HPG27_RS06295	HPB8_RS01065	284.0	53.05	5.0
HPP12_RS06285	HP1257	HELPY_RS06005	HPG27_RS06300	HPB8_RS01060	285.0	52.96	5.0
HPP12_RS06290	HP1258	HELPY_RS06010	HPG27_RS06305	HPB8_RS01055	285.0	52.73	5.0
HPP12_RS06295	-	HELPY_RS06015	HPG27_RS06310	HPB8_RS01050	284.0	58.89	4.0
HPP12_RS06300	HP1260	HELPY_RS06020	HPG27_RS06315	HPB8_RS01045	285.0	52.29	5.0
HPP12_RS06305	HP1261	HELPY_RS06025	HPG27_RS06320	HPB8_RS01040	286.0	52.16	5.0
HPP12_RS06310	HP1262	HELPY_RS06030	HPG27_RS06325	HPB8_RS01035	286.0	52.16	5.0
HPP12_RS06315	HP1263	HELPY_RS06035	HPG27_RS06330	HPB8_RS01030	286.0	52.16	5.0
HPP12_RS06320	HP1264	HELPY_RS06040	HPG27_RS06335	HPB8_RS01025	286.0	51.84	5.0
HPP12_RS06325	HP1265	HELPY_RS06045	HPG27_RS06340	HPB8_RS01020	286.0	51.84	5.0
HPP12_RS06330	HP1266	HELPY_RS06050	HPG27_RS06345	HPB8_RS01015	286.0	51.39	5.0
HPP12_RS06335	HP1267	HELPY_RS06055	HPG27_RS06350	HPB8_RS01010	286.0	51.27	5.0
HPP12_RS06340	HP1268	HELPY_RS06060	HPG27_RS06355	HPB8_RS01005	287.0	50.95	5.0
HPP12_RS06345	HP1269	HELPY_RS06065	HPG27_RS06360	HPB8_RS01000	287.0	50.5	5.0
HPP12_RS06350	HP1270	HELPY_RS06070	HPG27_RS06365	HPB8_RS00995	287.0	50.5	5.0
HPP12_RS06355	HP1271	HELPY_RS06075	HPG27_RS06370	HPB8_RS00990	287.0	50.5	5.0
HPP12_RS06360	HP1272	HELPY_RS06080	-	HPB8_RS00985	287.0	56.72	4.0
HPP12_RS06365	HP1273	HELPY_RS06085	HPG27_RS06380	HPB8_RS00980	288.0	49.61	5.0
HPP12_RS06370	HP1274	HELPY_RS06090	HPG27_RS06385	HPB8_RS00975	288.0	49.61	5.0
HPP12_RS06375	HP1275	HELPY_RS06095	HPG27_RS06390	HPB8_RS00970	289.0	49.36	5.0
HPP12_RS06385	HP1277	HELPY_RS06105	HPG27_RS06405	HPB8_RS00960	289.0	48.71	5.0
HPP12_RS06390	HP1278	HELPY_RS06110	HPG27_RS06410	HPB8_RS00955	290.0	48.59	5.0
HPP12_RS06395	HP1279	HELPY_RS06115	HPG27_RS06415	HPB8_RS00950	290.0	48.46	5.0
HPP12_RS06400	HP1280	HELPY_RS06120	HPG27_RS06420	HPB8_RS00945	290.0	47.82	5.0
HPP12_RS06405	HP1281	HELPY_RS06125	HPG27_RS06425	HPB8_RS00940	290.0	47.82	5.0
HPP12_RS06410	HP1282	HELPY_RS06130	HPG27_RS06430	HPB8_RS00935	290.0	47.82	5.0
HPP12_RS06415	HP1283	HELPY_RS06515	HPG27_RS06465	-	294.0	5.35	4.0
HPP12_RS06420	HP1284	HELPY_RS06135	HPG27_RS06470	HPB8_RS00930	292.0	47.28	5.0
HPP12_RS06425	HP1285	HELPY_RS06140	HPG27_RS06475	HPB8_RS00925	292.0	47.28	5.0
HPP12_RS06440	HP1288	-	-	HPB8_RS00910	292.0	60.38	3.0
HPP12_RS06445	HP1289	HELPY_RS06160	HPG27_RS03305	HPB8_RS00905	291.0	98.11	5.0
HPP12_RS06450	HP1290	HELPY_RS06165	HPG27_RS06490	HPB8_RS00900	292.0	46.39	5.0
HPP12_RS06455	HP1291	HELPY_RS06170	HPG27_RS06495	HPB8_RS00895	292.0	46.39	5.0
HPP12_RS06460	HP1292	HELPY_RS06175	HPG27_RS06500	HPB8_RS00890	293.0	45.81	5.0
HPP12_RS06465	HP1293	HELPY_RS06180	-	HPB8_RS00885	292.0	51.72	4.0
HPP12_RS06470	HP1294	HELPY_RS06185	HPG27_RS06510	HPB8_RS00880	293.0	45.69	5.0
HPP12_RS06475	HP1295	HELPY_RS06190	HPG27_RS06515	HPB8_RS00875	294.0	45.49	5.0
HPP12_RS06480	HP1296	HELPY_RS06195	HPG27_RS06520	HPB8_RS00870	294.0	45.49	5.0
HPP12_RS06485	HP1297	HELPY_RS06200	HPG27_RS06525	HPB8_RS00865	294.0	45.49	5.0
HPP12_RS06490	HP1298	HELPY_RS06205	HPG27_RS06530	HPB8_RS00860	294.0	45.49	5.0
HPP12_RS06495	HP1299	HELPY_RS06210	HPG27_RS06535	HPB8_RS00855	294.0	45.49	5.0
HPP12_RS06500	HP1300	HELPY_RS06215	HPG27_RS06540	HPB8_RS00850	294.0	44.92	5.0
HPP12_RS06505	HP1301	HELPY_RS06220	HPG27_RS06545	HPB8_RS00845	294.0	44.92	5.0
HPP12_RS06510	HP1302	HELPY_RS06225	HPG27_RS06550	HPB8_RS00840	294.0	44.79	5.0
HPP12_RS06515	HP1303	HELPY_RS06230	HPG27_RS06555	HPB8_RS00835	294.0	44.79	5.0
HPP12_RS06520	HP1304	HELPY_RS06235	HPG27_RS06560	HPB8_RS00830	294.0	44.6	5.0
HPP12_RS06525	HP1305	HELPY_RS06240	HPG27_RS06565	HPB8_RS00825	294.0	44.6	5.0
HPP12_RS06535	HP1307	HELPY_RS06250	HPG27_RS06575	HPB8_RS00815	294.0	44.6	5.0
HPP12_RS06540	HP1308	HELPY_RS06255	HPG27_RS06580	HPB8_RS00810	294.0	44.6	5.0
HPP12_RS06545	HP1309	HELPY_RS06260	HPG27_RS06585	HPB8_RS00805	294.0	44.6	5.0
HPP12_RS06550	HP1310	HELPY_RS06265	HPG27_RS06590	HPB8_RS00800	295.0	44.03	5.0
HPP12_RS06555	HP1311	HELPY_RS06270	HPG27_RS06595	HPB8_RS00795	295.0	44.03	5.0
HPP12_RS06560	HP1312	HELPY_RS06275	HPG27_RS06600	HPB8_RS00790	295.0	44.03	5.0
HPP12_RS06565	HP1313	HELPY_RS06280	HPG27_RS06605	HPB8_RS00785	295.0	44.03	5.0
HPP12_RS06570	HP1314	HELPY_RS06285	HPG27_RS06610	HPB8_RS00780	295.0	43.9	5.0
HPP12_RS06575	HP1315	HELPY_RS06290	HPG27_RS06615	HPB8_RS00775	295.0	43.9	5.0
HPP12_RS06580	HP1316	HELPY_RS06295	HPG27_RS06620	HPB8_RS00770	295.0	43.8	5.0
HPP12_RS06585	HP1317	HELPY_RS06300	HPG27_RS06625	HPB8_RS00765	296.0	43.71	5.0
HPP12_RS06590	HP1318	HELPY_RS06305	HPG27_RS06630	HPB8_RS00760	296.0	43.71	5.0
HPP12_RS06595	HP1319	HELPY_RS06310	HPG27_RS06635	HPB8_RS00755	296.0	43.71	5.0
HPP12_RS06600	HP1320	HELPY_RS06315	HPG27_RS06640	HPB8_RS00750	296.0	43.13	5.0
HPP12_RS06605	HP1321	HELPY_RS06320	HPG27_RS06645	HPB8_RS00745	296.0	43.13	5.0
HPP12_RS06610	HP1322	HELPY_RS06325	HPG27_RS06650	HPB8_RS00740	296.0	43.01	5.0
HPP12_RS06615	HP1323	HELPY_RS06330	HPG27_RS06655	HPB8_RS00735	296.0	42.82	5.0
HPP12_RS06625	HP1325	HELPY_RS06340	HPG27_RS06665	HPB8_RS00725	296.0	42.82	5.0
HPP12_RS06630	HP1326	HELPY_RS06345	HPG27_RS06670	HPB8_RS00720	297.0	42.24	5.0
HPP12_RS06635	HP1327	HELPY_RS06350	HPG27_RS06675	HPB8_RS00715	297.0	42.12	5.0
HPP12_RS06640	HP1328	HELPY_RS06355	HPG27_RS06680	HPB8_RS00710	297.0	42.12	5.0
HPP12_RS06645	HP1329	HELPY_RS06360	HPG27_RS06685	HPB8_RS00705	298.0	41.48	5.0
HPP12_RS06650	HP1330	HELPY_RS06365	HPG27_RS06690	HPB8_RS00700	298.0	41.22	5.0
HPP12_RS06655	HP1331	HELPY_RS06370	HPG27_RS06695	HPB8_RS00695	298.0	41.22	5.0
HPP12_RS06660	HP1332	HELPY_RS06375	HPG27_RS06700	HPB8_RS00690	298.0	41.03	5.0
HPP12_RS06665	HP1333	HELPY_RS06380	HPG27_RS06705	HPB8_RS00685	298.0	41.03	5.0
HPP12_RS06670	HP1335	HELPY_RS06385	HPG27_RS06715	HPB8_RS00680	299.0	40.33	5.0
HPP12_RS06675	HP1336	HELPY_RS06390	HPG27_RS06720	HPB8_RS00675	300.0	40.14	5.0
HPP12_RS06680	HP1337	HELPY_RS06395	HPG27_RS06725	HPB8_RS00670	300.0	40.14	5.0
HPP12_RS06685	HP1338	HELPY_RS06400	HPG27_RS06730	HPB8_RS00665	300.0	40.14	5.0
HPP12_RS06690	HP1339	HELPY_RS06405	HPG27_RS06735	HPB8_RS00660	300.0	40.14	5.0
HPP12_RS06695	HP1340	HELPY_RS06410	HPG27_RS06740	HPB8_RS00655	300.0	40.14	5.0
HPP12_RS06700	HP1341	HELPY_RS06415	HPG27_RS06745	HPB8_RS00650	300.0	39.7	5.0
HPP12_RS06705	HP1342	HELPY_RS06420	HPG27_RS01135	HPB8_RS00645	299.0	55.35	5.0
HPP12_RS06710	HP1343	HELPY_RS06425	HPG27_RS06755	HPB8_RS00640	300.0	39.34	5.0
HPP12_RS06715	HP1344	HELPY_RS06430	HPG27_RS06760	HPB8_RS00635	300.0	39.25	5.0
HPP12_RS06720	HP1345	HELPY_RS06435	HPG27_RS06765	HPB8_RS00630	301.0	38.54	5.0
HPP12_RS06725	HP1346	HELPY_RS06440	HPG27_RS06770	HPB8_RS00625	301.0	38.54	5.0
HPP12_RS06730	HP1347	HELPY_RS06445	HPG27_RS06775	HPB8_RS00620	301.0	38.45	5.0
HPP12_RS06735	HP1348	HELPY_RS06450	HPG27_RS06780	HPB8_RS00615	302.0	38.36	5.0
HPP12_RS06740	HP1349	HELPY_RS06455	HPG27_RS06785	HPB8_RS00610	302.0	38.36	5.0
HPP12_RS06745	HP1350	HELPY_RS06460	HPG27_RS06790	HPB8_RS00605	302.0	37.65	5.0
HPP12_RS06750	HP1351	HELPY_RS06520	HPG27_RS06795	HPB8_RS00600	303.0	37.31	5.0
HPP12_RS06770	-	-	HPG27_RS04985	HPB8_RS02645	228.0	94.32	3.0
HPP12_RS06775	HP0456a	-	-	HPB8_RS02640	102.0	96.86	3.0
HPP12_RS06780	HP0456	-	-	HPB8_RS02635	103.0	97.12	3.0
HPP12_RS06785	-	-	-	HPB8_RS02630	300.0	122.33	2.0
HPP12_RS06790	HP0457	-	-	HPB8_RS02625	103.0	97.12	3.0
HPP12_RS06795	HP0458	-	-	HPB8_RS02620	103.0	97.12	3.0
HPP12_RS06800	HP0459	-	-	HPB8_RS02615	108.0	96.81	3.0
HPP12_RS06805	-	-	-	HPB8_RS02610	301.0	120.92	2.0
HPP12_RS06810	-	-	-	HPB8_RS02605	301.0	120.92	2.0
HPP12_RS06815	-	-	-	HPB8_RS02600	301.0	120.92	2.0
HPP12_RS06820	-	-	-	HPB8_RS02595	302.0	119.5	2.0
HPP12_RS06830	-	-	-	HPB8_RS02585	302.0	119.5	2.0
HPP12_RS06835	-	-	-	HPB8_RS02580	303.0	118.79	2.0
HPP12_RS06840	-	-	-	HPB8_RS02575	303.0	118.09	2.0
HPP12_RS06845	-	-	-	HPB8_RS02570	303.0	118.09	2.0
HPP12_RS06850	-	-	-	HPB8_RS02565	303.0	118.09	2.0
HPP12_RS06860	-	-	-	HPB8_RS02555	304.0	116.67	2.0
HPP12_RS06865	-	-	-	HPB8_RS02550	304.0	116.67	2.0
HPP12_RS06870	-	-	-	HPB8_RS02545	304.0	116.67	2.0
HPP12_RS06875	-	-	-	HPB8_RS02540	304.0	116.67	2.0
HPP12_RS06880	-	-	-	HPB8_RS02510	305.0	114.55	2.0
HPP12_RS06885	-	-	-	HPB8_RS02505	305.0	114.55	2.0
HPP12_RS06890	-	-	-	-	305.0	0.0	1.0
HPP12_RS06895	-	-	-	-	305.0	0.0	1.0
HPP12_RS06900	-	-	-	-	305.0	0.0	1.0
HPP12_RS06905	HP0993	-	-	HPB8_RS02495	228.0	99.81	3.0
HPP12_RS06910	HP0994	-	-	HPB8_RS02490	228.0	100.34	3.0
HPP12_RS06920	HP0996	-	-	-	228.0	55.15	2.0
HPP12_RS06925	-	HELPY_RS06535	-	-	304.0	2.83	2.0
HPP12_RS06930	HP1355	HELPY_RS06540	HPG27_RS06810	HPB8_RS07245	306.0	7.53	5.0
HPP12_RS06935	HP1356	HELPY_RS06545	HPG27_RS06815	HPB8_RS07250	306.0	7.45	5.0
HPP12_RS06940	HP1357	HELPY_RS06550	HPG27_RS06820	HPB8_RS07255	306.0	7.45	5.0
HPP12_RS06945	HP1358	HELPY_RS06555	HPG27_RS06825	HPB8_RS07260	306.0	7.26	5.0
HPP12_RS06950	HP1359	HELPY_RS06560	HPG27_RS06830	HPB8_RS07265	306.0	7.16	5.0
HPP12_RS06955	HP1360	HELPY_RS06565	-	HPB8_RS07270	306.0	8.12	4.0
HPP12_RS06960	HP1361	HELPY_RS06570	HPG27_RS06840	HPB8_RS07275	306.0	7.53	5.0
HPP12_RS06965	HP1362	HELPY_RS06575	HPG27_RS06845	HPB8_RS07280	307.0	7.45	5.0
HPP12_RS06970	HP1363	HELPY_RS06580	HPG27_RS06850	HPB8_RS07285	307.0	7.26	5.0
HPP12_RS06975	HP1364	HELPY_RS06585	HPG27_RS06855	HPB8_RS07290	307.0	7.16	5.0
HPP12_RS06980	HP1365	HELPY_RS06590	HPG27_RS06860	HPB8_RS07295	308.0	7.45	5.0
HPP12_RS06985	HP1369m	-	HPG27_RS02885	-	309.0	103.92	3.0
HPP12_RS06990	HP1371	HELPY_RS06600	HPG27_RS06870	HPB8_RS07305	308.0	7.16	5.0
HPP12_RS06995	HP1372	HELPY_RS06605	HPG27_RS06875	HPB8_RS07310	309.0	7.16	5.0
HPP12_RS07000	HP1373	HELPY_RS06610	HPG27_RS06880	HPB8_RS07315	309.0	7.16	5.0
HPP12_RS07005	HP1374	HELPY_RS06615	HPG27_RS06885	HPB8_RS07320	309.0	7.16	5.0
HPP12_RS07010	HP1375	HELPY_RS06620	HPG27_RS06890	HPB8_RS07325	310.0	7.36	5.0
HPP12_RS07015	HP1376	HELPY_RS06625	HPG27_RS06895	HPB8_RS07330	310.0	7.16	5.0
HPP12_RS07020	HP1377	HELPY_RS06630	HPG27_RS06900	HPB8_RS07335	310.0	7.16	5.0
HPP12_RS07025	HP1378	HELPY_RS06635	HPG27_RS06905	HPB8_RS07340	310.0	7.16	5.0
HPP12_RS07030	HP1379	HELPY_RS06640	HPG27_RS06910	HPB8_RS07345	310.0	7.16	5.0
