	NC_011498.1	NC_000915.1	NC_012973.1	NC_011333.1	NC_014256.1	Mean	Std	Median	MedianMean	Consensus	Count
1530	-	196	-	-	-	196.0	0.0	196.0	196.0	196.0	1.0
1531	-	196	112	-	-	154.0	59.4	112.0	112.0	112.0	2.0
1532	-	201	-	-	-	201.0	0.0	201.0	201.0	201.0	1.0
1533	-	201	-	196	-	198.0	3.54	196.0	198.0	198.0	2.0
1534	-	201	-	-	-	201.0	0.0	201.0	201.0	201.0	1.0
1535	-	204	-	-	-	204.0	0.0	204.0	204.0	204.0	1.0
1536	-	204	198	199	-	200.0	3.21	199.0	200.0	200.0	3.0
1537	102	204	198	71	136	142.0	58.43	136.0	136.0	136.0	5.0
1538	203	204	198	-	136	185.0	32.94	198.0	202.0	202.0	4.0
1539	204	206	200	201	134	189.0	30.84	201.0	203.0	203.0	5.0
1540	-	206	-	-	-	206.0	0.0	206.0	206.0	206.0	1.0
1541	-	210	-	-	-	210.0	0.0	210.0	210.0	210.0	1.0
1542	212	213	-	-	-	212.0	0.71	212.0	212.0	212.0	2.0
1543	-	216	211	-	124	184.0	51.73	211.0	214.0	214.0	3.0
1544	-	216	211	210	124	190.0	44.24	210.0	212.0	212.0	4.0
1545	-	217	-	-	-	217.0	0.0	217.0	217.0	217.0	1.0
1546	-	220	-	-	-	220.0	0.0	220.0	220.0	220.0	1.0
1547	-	220	-	215	-	218.0	3.54	215.0	218.0	218.0	2.0
1548	-	221	-	216	-	218.0	3.54	216.0	218.0	218.0	2.0
1549	-	224	219	-	116	186.0	60.96	219.0	222.0	222.0	3.0
1550	-	225	-	-	-	225.0	0.0	225.0	225.0	225.0	1.0
1551	-	226	-	221	114	187.0	63.27	221.0	224.0	224.0	3.0
1552	-	226	-	-	-	226.0	0.0	226.0	226.0	226.0	1.0
1553	-	227	-	-	-	227.0	0.0	227.0	227.0	227.0	1.0
1554	97	228	-	236	106	167.0	75.5	106.0	102.0	102.0	4.0
1555	306	228	-	232	100	216.0	85.55	228.0	230.0	230.0	4.0
1556	102	231	-	231	110	168.0	72.24	110.0	106.0	106.0	4.0
1557	-	231	-	-	105	168.0	89.1	105.0	105.0	105.0	2.0
1558	-	234	-	-	-	234.0	0.0	234.0	234.0	234.0	1.0
1559	-	245	-	-	-	245.0	0.0	245.0	245.0	245.0	1.0
1560	-	246	-	-	251	248.0	3.54	246.0	248.0	248.0	2.0
1561	-	250	-	-	-	250.0	0.0	250.0	250.0	250.0	1.0
1562	-	250	-	216	-	233.0	24.04	216.0	216.0	216.0	2.0
1563	-	250	-	-	-	250.0	0.0	250.0	250.0	250.0	1.0
1564	112	254	-	-	76	147.0	94.11	112.0	112.0	112.0	3.0
1565	248	254	248	105	139	199.0	71.17	248.0	250.0	250.0	5.0
1566	-	260	253	-	-	256.0	4.95	253.0	256.0	256.0	2.0
1567	257	264	257	56	66	324.0	88.67	264.0	259.0	259.0	5.0
1568	-	266	260	266	64	304.0	80.05	266.0	264.0	264.0	4.0
1569	-	271	265	-	304	280.0	21.0	271.0	268.0	268.0	3.0
1570	-	274	268	-	55	319.0	83.19	274.0	271.0	271.0	3.0
1571	-	276	271	276	54	309.0	69.87	276.0	274.0	274.0	4.0
1572	-	280	274	280	51	311.0	66.56	280.0	278.0	278.0	4.0
1573	-	292	-	292	38	327.0	61.2	292.0	292.0	292.0	3.0
1574	-	294	289	295	36	318.0	51.73	294.0	293.0	293.0	4.0
1575	-	294	289	295	36	318.0	51.73	294.0	293.0	293.0	4.0
1576	289	294	153	152	36	185.0	108.41	153.0	152.0	152.0	5.0
1577	-	297	292	298	34	320.0	49.24	297.0	296.0	296.0	4.0
1578	-	299	294	-	32	328.0	55.19	299.0	296.0	296.0	3.0
1579	-	301	-	302	-	302.0	0.71	301.0	302.0	302.0	2.0
1580	-	305	302	305	-	304.0	1.73	305.0	304.0	304.0	3.0
1581	-	308	-	-	-	308.0	0.0	308.0	308.0	308.0	1.0
1582	-	308	-	-	-	308.0	0.0	308.0	308.0	308.0	1.0
1583	-	309	-	-	-	309.0	0.0	309.0	309.0	309.0	1.0
1584	309	309	309	341	327	319.0	14.56	309.0	309.0	309.0	5.0
1585	-	312	309	312	-	311.0	1.73	312.0	311.0	311.0	3.0
1586	-	313	-	-	-	313.0	0.0	313.0	313.0	313.0	1.0
1587	-	315	343	345	357	340.0	17.78	343.0	344.0	344.0	4.0
1588	-	316	342	344	358	340.0	17.51	342.0	343.0	343.0	4.0
1589	-	317	-	-	-	317.0	0.0	317.0	317.0	317.0	1.0
1590	-	319	-	-	-	319.0	0.0	319.0	319.0	319.0	1.0
1591	-	320	312	225	96	328.0	95.42	312.0	316.0	316.0	4.0
1592	-	321	313	316	349	325.0	16.5	316.0	317.0	317.0	4.0
1593	-	326	318	321	-	322.0	4.04	321.0	322.0	322.0	3.0
1594	328	333	326	328	14	338.0	20.4	328.0	329.0	329.0	5.0
1595	-	336	-	-	-	336.0	0.0	336.0	336.0	336.0	1.0
1596	-	343	-	-	-	343.0	0.0	343.0	343.0	343.0	1.0
1597	-	344	-	-	-	344.0	0.0	344.0	344.0	344.0	1.0
1598	-	348	-	-	-	348.0	0.0	348.0	348.0	348.0	1.0
1599	-	348	-	216	-	282.0	93.34	216.0	216.0	216.0	2.0
1600	-	349	-	349	-	349.0	0.0	349.0	349.0	349.0	2.0
1601	-	355	355	-	347	352.0	4.62	355.0	352.0	352.0	3.0
1602	355	355	-	355	347	353.0	4.0	355.0	353.0	353.0	4.0
1603	-	356	356	356	346	354.0	5.0	356.0	356.0	354.0	4.0
1604	-	360	360	-	-	360.0	0.0	360.0	360.0	360.0	2.0
1605	-	360	-	359	-	360.0	0.71	359.0	360.0	360.0	2.0
1606	12	-	11	-	319	354.0	30.32	11.0	12.0	12.0	3.0
1607	-	-	13	14	318	355.0	32.05	13.0	14.0	14.0	3.0
1608	-	15	15	-	-	15.0	0.0	15.0	15.0	15.0	2.0
1609	-	-	18	-	-	18.0	0.0	18.0	18.0	18.0	1.0
1610	-	-	42	-	291	346.0	78.49	291.0	291.0	291.0	2.0
1611	-	-	60	-	275	348.0	102.53	275.0	275.0	275.0	2.0
1612	-	-	77	-	-	77.0	0.0	77.0	77.0	77.0	1.0
1613	75	76	77	76	-	76.0	0.82	76.0	76.0	76.0	4.0
1614	-	-	77	76	-	76.0	0.71	76.0	76.0	76.0	2.0
1615	-	-	85	-	251	168.0	117.38	85.0	85.0	85.0	2.0
1616	96	-	100	98	237	133.0	69.52	98.0	98.0	98.0	4.0
1617	-	-	104	-	233	168.0	91.22	104.0	104.0	104.0	2.0
1618	-	-	105	103	232	147.0	73.91	105.0	104.0	104.0	3.0
1619	183	194	127	190	212	181.0	32.14	190.0	189.0	189.0	5.0
1620	-	-	134	171	205	170.0	35.51	171.0	171.0	171.0	3.0
1621	169	168	142	163	197	168.0	19.64	168.0	167.0	167.0	5.0
1622	-	-	143	-	-	143.0	0.0	143.0	143.0	143.0	1.0
1623	-	-	145	160	-	152.0	10.61	145.0	145.0	145.0	2.0
1624	-	-	145	-	-	145.0	0.0	145.0	145.0	145.0	1.0
1625	-	-	147	158	-	152.0	7.78	147.0	147.0	147.0	2.0
1626	-	-	149	156	-	152.0	4.95	149.0	152.0	152.0	2.0
1627	159	294	153	152	187	189.0	60.4	159.0	155.0	155.0	5.0
1628	-	-	154	-	-	154.0	0.0	154.0	154.0	154.0	1.0
1629	-	-	155	149	183	162.0	18.15	155.0	152.0	152.0	3.0
1630	-	148	163	143	177	158.0	15.39	148.0	146.0	146.0	4.0
1631	-	-	166	-	-	166.0	0.0	166.0	166.0	166.0	1.0
1632	-	-	166	-	-	166.0	0.0	166.0	166.0	166.0	1.0
1633	-	-	169	138	-	154.0	21.92	138.0	138.0	138.0	2.0
1634	-	-	177	129	-	153.0	33.94	129.0	129.0	129.0	2.0
1635	-	-	188	-	-	188.0	0.0	188.0	188.0	188.0	1.0
1636	-	-	191	-	143	167.0	33.94	143.0	143.0	143.0	2.0
1637	115	-	191	109	-	138.0	45.71	115.0	112.0	112.0	3.0
1638	-	111	194	105	140	138.0	40.65	111.0	108.0	108.0	4.0
1639	-	-	195	-	139	167.0	39.6	139.0	139.0	139.0	2.0
1640	-	-	200	-	134	167.0	46.67	134.0	134.0	134.0	2.0
1641	-	-	204	204	-	204.0	0.0	204.0	204.0	204.0	2.0
1642	212	108	208	207	-	184.0	50.55	207.0	209.0	209.0	4.0
1643	-	-	210	209	-	210.0	0.71	209.0	210.0	210.0	2.0
1644	-	-	215	-	-	215.0	0.0	215.0	215.0	215.0	1.0
1645	-	-	221	-	-	221.0	0.0	221.0	221.0	221.0	1.0
1646	-	-	221	221	-	221.0	0.0	221.0	221.0	221.0	2.0
1647	-	-	221	-	-	221.0	0.0	221.0	221.0	221.0	1.0
1648	-	-	221	222	-	222.0	0.71	221.0	222.0	222.0	2.0
1649	-	-	224	-	-	224.0	0.0	224.0	224.0	224.0	1.0
1650	-	-	227	-	-	227.0	0.0	227.0	227.0	227.0	1.0
1651	-	-	227	-	-	227.0	0.0	227.0	227.0	227.0	1.0
1652	248	-	247	-	-	248.0	0.71	247.0	248.0	248.0	2.0
1653	248	-	247	-	139	211.0	62.64	247.0	248.0	248.0	3.0
1654	-	254	248	105	139	186.0	75.8	139.0	139.0	139.0	4.0
1655	-	-	255	-	-	255.0	0.0	255.0	255.0	255.0	1.0
1656	-	-	265	-	-	265.0	0.0	265.0	265.0	265.0	1.0
1657	27	271	265	28	304	323.0	60.72	304.0	304.0	304.0	5.0
1658	-	-	300	294	-	297.0	4.24	294.0	297.0	297.0	2.0
1659	-	-	301	-	-	301.0	0.0	301.0	301.0	301.0	1.0
1660	-	-	301	-	-	301.0	0.0	301.0	301.0	301.0	1.0
1661	306	-	302	306	-	305.0	2.31	306.0	305.0	305.0	3.0
1662	312	309	309	312	327	314.0	7.53	312.0	310.0	310.0	5.0
1663	-	-	310	313	328	317.0	9.64	313.0	312.0	312.0	3.0
1664	-	320	312	315	96	351.0	70.24	315.0	316.0	316.0	4.0
1665	-	321	313	316	-	317.0	4.04	316.0	317.0	317.0	3.0
1666	-	-	313	316	349	326.0	19.97	316.0	314.0	314.0	3.0
1667	-	-	317	-	-	317.0	0.0	317.0	317.0	317.0	1.0
1668	-	-	318	321	22	340.0	36.12	321.0	320.0	320.0	3.0
1669	328	333	326	-	14	340.0	22.69	328.0	329.0	329.0	4.0
1670	-	-	326	328	14	343.0	27.15	328.0	327.0	327.0	3.0
1671	-	-	332	-	7	350.0	24.75	332.0	332.0	332.0	2.0
1672	-	-	338	341	2	347.0	13.08	341.0	340.0	340.0	3.0
1673	-	-	343	-	-	343.0	0.0	343.0	343.0	343.0	1.0
1674	-	-	344	346	-	345.0	1.41	344.0	345.0	345.0	2.0
1675	-	-	346	-	-	346.0	0.0	346.0	346.0	346.0	1.0
1676	-	-	346	-	-	346.0	0.0	346.0	346.0	346.0	1.0
1677	-	-	346	-	-	346.0	0.0	346.0	346.0	346.0	1.0
1678	-	-	346	-	-	346.0	0.0	346.0	346.0	346.0	1.0
1679	-	-	346	-	-	346.0	0.0	346.0	346.0	346.0	1.0
1680	-	-	347	-	-	347.0	0.0	347.0	347.0	347.0	1.0
1681	-	-	347	-	-	347.0	0.0	347.0	347.0	347.0	1.0
1682	-	-	347	-	95	41.0	76.37	347.0	347.0	347.0	2.0
1683	-	-	347	-	95	41.0	76.37	347.0	347.0	347.0	2.0
1684	-	-	347	-	-	347.0	0.0	347.0	347.0	347.0	1.0
1685	-	-	347	348	355	350.0	4.36	348.0	350.0	350.0	3.0
1686	355	355	355	355	347	353.0	3.58	355.0	353.0	353.0	5.0
1687	-	-	216	-	-	216.0	0.0	216.0	216.0	216.0	1.0
1688	-	-	221	221	-	221.0	0.0	221.0	221.0	221.0	2.0
1689	8	120	9	9	334	24.0	55.73	9.0	9.0	9.0	5.0
1690	-	-	-	22	-	22.0	0.0	22.0	22.0	22.0	1.0
1691	-	-	-	25	-	25.0	0.0	25.0	25.0	25.0	1.0
1692	-	-	-	41	-	41.0	0.0	41.0	41.0	41.0	1.0
1693	-	-	-	41	-	41.0	0.0	41.0	41.0	41.0	1.0
1694	-	-	-	45	287	346.0	83.44	287.0	287.0	287.0	2.0
1695	56	264	58	56	276	358.0	80.45	56.0	57.0	57.0	5.0
1696	-	-	-	70	-	70.0	0.0	70.0	70.0	70.0	1.0
1697	-	204	198	71	136	152.0	62.28	136.0	136.0	136.0	4.0
1698	-	-	-	75	-	75.0	0.0	75.0	75.0	75.0	1.0
1699	75	76	77	76	-	76.0	0.82	76.0	76.0	76.0	4.0
1700	-	-	-	79	-	79.0	0.0	79.0	79.0	79.0	1.0
1701	-	-	-	80	-	80.0	0.0	80.0	80.0	80.0	1.0
1702	-	-	-	103	-	103.0	0.0	103.0	103.0	103.0	1.0
1703	-	-	-	104	231	168.0	89.8	104.0	104.0	104.0	2.0
1704	-	-	194	105	-	150.0	62.93	105.0	105.0	105.0	2.0
1705	-	-	-	106	-	106.0	0.0	106.0	106.0	106.0	1.0
1706	-	-	-	111	-	111.0	0.0	111.0	111.0	111.0	1.0
1707	-	-	-	117	147	132.0	21.21	117.0	117.0	117.0	2.0
1708	135	135	177	129	2	116.0	66.35	135.0	133.0	133.0	5.0
1709	309	-	177	129	-	205.0	93.21	177.0	177.0	177.0	3.0
1710	-	-	163	143	177	161.0	17.09	163.0	163.0	163.0	3.0
1711	152	-	161	145	-	153.0	8.02	152.0	153.0	153.0	3.0
1712	-	-	155	149	183	162.0	18.15	155.0	152.0	152.0	3.0
1713	-	-	-	151	185	168.0	24.04	151.0	151.0	151.0	2.0
1714	-	-	-	164	-	164.0	0.0	164.0	164.0	164.0	1.0
1715	-	-	-	165	199	182.0	24.04	165.0	165.0	165.0	2.0
1716	-	177	-	172	-	174.0	3.54	172.0	174.0	174.0	2.0
1717	-	-	-	172	206	189.0	24.04	172.0	172.0	172.0	2.0
1718	-	-	-	177	212	194.0	24.75	177.0	177.0	177.0	2.0
1719	-	-	-	183	-	183.0	0.0	183.0	183.0	183.0	1.0
1720	-	-	-	183	-	183.0	0.0	183.0	183.0	183.0	1.0
1721	-	-	-	183	-	183.0	0.0	183.0	183.0	183.0	1.0
1722	183	183	127	190	-	171.0	29.35	183.0	185.0	185.0	4.0
1723	-	-	-	196	-	196.0	0.0	196.0	196.0	196.0	1.0
1724	203	71	198	199	136	161.0	57.67	198.0	200.0	200.0	5.0
1725	-	-	-	200	-	200.0	0.0	200.0	200.0	200.0	1.0
1726	212	108	208	207	127	172.0	50.6	207.0	209.0	209.0	5.0
1727	219	221	-	216	119	194.0	49.88	216.0	219.0	219.0	4.0
1728	-	250	-	216	105	190.0	75.83	216.0	216.0	216.0	3.0
1729	-	-	-	221	-	221.0	0.0	221.0	221.0	221.0	1.0
1730	-	-	-	221	-	221.0	0.0	221.0	221.0	221.0	1.0
1731	-	-	-	222	-	222.0	0.0	222.0	222.0	222.0	1.0
1732	-	-	-	222	-	222.0	0.0	222.0	222.0	222.0	1.0
1733	225	-	-	222	-	224.0	2.12	222.0	224.0	224.0	2.0
1734	-	102	-	222	-	162.0	84.85	102.0	102.0	102.0	2.0
1735	-	320	-	225	-	272.0	67.18	225.0	225.0	225.0	2.0
1736	300	100	-	228	113	185.0	95.71	113.0	113.0	113.0	4.0
1737	103	-	-	230	-	166.0	89.8	103.0	103.0	103.0	2.0
1738	102	-	-	231	-	166.0	91.22	102.0	102.0	102.0	2.0
1739	102	228	-	232	100	166.0	74.5	102.0	101.0	101.0	4.0
1740	-	-	-	234	-	234.0	0.0	234.0	234.0	234.0	1.0
1741	-	-	-	235	103	169.0	93.34	103.0	103.0	103.0	2.0
1742	-	-	-	235	104	170.0	92.63	104.0	104.0	104.0	2.0
1743	239	150	238	244	-	218.0	45.24	238.0	240.0	240.0	4.0
1744	248	111	-	253	140	188.0	73.16	140.0	140.0	140.0	4.0
1745	-	-	-	254	-	254.0	0.0	254.0	254.0	254.0	1.0
1746	-	-	-	270	-	270.0	0.0	270.0	270.0	270.0	1.0
1747	-	-	-	271	-	271.0	0.0	271.0	271.0	271.0	1.0
1748	-	-	-	271	-	271.0	0.0	271.0	271.0	271.0	1.0
1749	-	-	-	278	-	278.0	0.0	278.0	278.0	278.0	1.0
1750	-	-	-	283	-	283.0	0.0	283.0	283.0	283.0	1.0
1751	-	-	-	285	-	285.0	0.0	285.0	285.0	285.0	1.0
1752	-	-	-	292	-	292.0	0.0	292.0	292.0	292.0	1.0
1753	-	-	-	294	-	294.0	0.0	294.0	294.0	294.0	1.0
1754	-	-	-	294	-	294.0	0.0	294.0	294.0	294.0	1.0
1755	-	-	-	294	-	294.0	0.0	294.0	294.0	294.0	1.0
1756	-	-	-	294	-	294.0	0.0	294.0	294.0	294.0	1.0
1757	-	-	-	303	-	303.0	0.0	303.0	303.0	303.0	1.0
1758	299	-	302	306	-	302.0	3.51	302.0	302.0	302.0	3.0
1759	-	-	-	314	-	314.0	0.0	314.0	314.0	314.0	1.0
1760	-	-	-	315	-	315.0	0.0	315.0	315.0	315.0	1.0
1761	-	-	312	315	96	1.0	82.29	315.0	314.0	314.0	3.0
1762	-	-	313	316	-	314.0	2.12	313.0	314.0	314.0	2.0
1763	-	321	313	316	349	325.0	16.5	316.0	317.0	317.0	4.0
1764	-	-	-	318	-	318.0	0.0	318.0	318.0	318.0	1.0
1765	-	-	-	321	-	321.0	0.0	321.0	321.0	321.0	1.0
1766	328	333	326	328	14	338.0	20.4	328.0	329.0	329.0	5.0
1767	-	-	-	334	8	351.0	24.04	334.0	334.0	334.0	2.0
1768	-	-	-	335	8	352.0	23.33	335.0	335.0	335.0	2.0
1769	-	-	-	339	4	352.0	17.68	339.0	339.0	339.0	2.0
1770	-	-	-	339	4	352.0	17.68	339.0	339.0	339.0	2.0
1771	341	309	338	341	2	338.0	18.94	341.0	340.0	340.0	5.0
1772	-	-	-	359	-	359.0	0.0	359.0	359.0	359.0	1.0
1773	-	-	-	237	-	237.0	0.0	237.0	237.0	237.0	1.0
1774	340	345	338	129	2	15.0	64.53	345.0	341.0	341.0	5.0
1775	328	-	326	328	14	339.0	23.35	328.0	327.0	327.0	4.0
1776	-	333	326	-	14	344.0	25.93	333.0	330.0	330.0	3.0
1777	-	-	-	-	21	21.0	0.0	21.0	21.0	21.0	1.0
1778	-	-	-	-	24	24.0	0.0	24.0	24.0	24.0	1.0
1779	-	-	-	-	61	61.0	0.0	61.0	61.0	61.0	1.0
1780	-	-	-	-	61	61.0	0.0	61.0	61.0	61.0	1.0
1781	-	254	-	-	76	165.0	125.87	76.0	76.0	76.0	2.0
1782	-	-	-	-	98	98.0	0.0	98.0	98.0	98.0	1.0
1783	103	-	-	-	100	102.0	2.12	100.0	102.0	102.0	2.0
1784	-	-	-	-	100	100.0	0.0	100.0	100.0	100.0	1.0
1785	-	-	-	-	103	103.0	0.0	103.0	103.0	103.0	1.0
1786	-	-	-	216	105	160.0	78.49	105.0	105.0	105.0	2.0
1787	-	231	-	216	105	184.0	68.83	216.0	216.0	216.0	3.0
1788	-	228	-	236	106	190.0	72.86	228.0	232.0	232.0	3.0
1789	-	-	-	-	107	107.0	0.0	107.0	107.0	107.0	1.0
1790	-	-	-	-	107	107.0	0.0	107.0	107.0	107.0	1.0
1791	-	-	-	-	108	108.0	0.0	108.0	108.0	108.0	1.0
1792	-	-	-	-	108	108.0	0.0	108.0	108.0	108.0	1.0
1793	-	-	-	-	109	109.0	0.0	109.0	109.0	109.0	1.0
1794	-	-	-	-	109	109.0	0.0	109.0	109.0	109.0	1.0
1795	303	231	-	231	110	219.0	80.05	231.0	231.0	231.0	4.0
1796	-	-	-	-	111	111.0	0.0	111.0	111.0	111.0	1.0
1797	97	-	-	-	113	105.0	11.31	97.0	97.0	97.0	2.0
1798	-	-	-	-	114	114.0	0.0	114.0	114.0	114.0	1.0
1799	-	-	-	-	114	114.0	0.0	114.0	114.0	114.0	1.0
1800	-	-	-	-	115	115.0	0.0	115.0	115.0	115.0	1.0
1801	219	221	216	216	119	198.0	44.32	216.0	218.0	218.0	5.0
1802	-	-	-	-	122	122.0	0.0	122.0	122.0	122.0	1.0
1803	-	-	-	-	124	124.0	0.0	124.0	124.0	124.0	1.0
1804	212	108	-	207	127	164.0	53.72	127.0	127.0	127.0	4.0
1805	-	206	200	201	134	185.0	34.27	200.0	202.0	202.0	4.0
1806	-	-	-	-	136	136.0	0.0	136.0	136.0	136.0	1.0
1807	-	-	248	-	139	194.0	77.07	139.0	139.0	139.0	2.0
1808	-	-	-	-	139	139.0	0.0	139.0	139.0	139.0	1.0
1809	248	111	194	253	140	189.0	63.42	194.0	194.0	194.0	5.0
1810	115	-	191	109	143	140.0	37.39	115.0	112.0	112.0	4.0
1811	-	-	-	-	151	151.0	0.0	151.0	151.0	151.0	1.0
1812	-	-	-	-	153	153.0	0.0	153.0	153.0	153.0	1.0
1813	-	-	-	-	153	153.0	0.0	153.0	153.0	153.0	1.0
1814	-	-	-	-	154	154.0	0.0	154.0	154.0	154.0	1.0
1815	-	-	-	-	154	154.0	0.0	154.0	154.0	154.0	1.0
1816	-	-	-	-	172	172.0	0.0	172.0	172.0	172.0	1.0
1817	-	-	-	149	183	166.0	24.04	149.0	149.0	149.0	2.0
1818	299	-	155	-	183	212.0	76.35	183.0	183.0	183.0	3.0
1819	-	-	-	-	184	184.0	0.0	184.0	184.0	184.0	1.0
1820	-	-	-	-	184	184.0	0.0	184.0	184.0	184.0	1.0
1821	-	-	-	-	193	193.0	0.0	193.0	193.0	193.0	1.0
1822	-	177	-	172	206	185.0	18.36	177.0	174.0	174.0	3.0
1823	-	183	127	177	212	175.0	35.31	177.0	180.0	180.0	4.0
1824	183	-	-	-	223	203.0	28.28	183.0	183.0	183.0	2.0
1825	-	-	-	-	224	224.0	0.0	224.0	224.0	224.0	1.0
1826	-	-	-	-	224	224.0	0.0	224.0	224.0	224.0	1.0
1827	354	246	-	-	251	284.0	60.96	251.0	248.0	248.0	3.0
1828	-	-	-	-	259	259.0	0.0	259.0	259.0	259.0	1.0
1829	-	-	-	-	302	302.0	0.0	302.0	302.0	302.0	1.0
1830	-	-	-	-	311	311.0	0.0	311.0	311.0	311.0	1.0
1831	-	-	-	-	320	320.0	0.0	320.0	320.0	320.0	1.0
1832	-	-	-	-	320	320.0	0.0	320.0	320.0	320.0	1.0
1833	-	-	-	-	320	320.0	0.0	320.0	320.0	320.0	1.0
1834	-	-	-	-	321	321.0	0.0	321.0	321.0	321.0	1.0
1835	-	-	-	-	330	330.0	0.0	330.0	330.0	330.0	1.0
1836	-	-	-	-	331	331.0	0.0	331.0	331.0	331.0	1.0
1837	-	-	-	-	331	331.0	0.0	331.0	331.0	331.0	1.0
1838	-	-	-	-	332	332.0	0.0	332.0	332.0	332.0	1.0
1839	-	-	-	-	342	342.0	0.0	342.0	342.0	342.0	1.0
1840	-	-	-	-	343	343.0	0.0	343.0	343.0	343.0	1.0
1841	-	-	-	-	359	359.0	0.0	359.0	359.0	359.0	1.0
1842	-	-	-	-	359	359.0	0.0	359.0	359.0	359.0	1.0
